,molecule_cheml_id,standard_value,canonical_smiles,bioactivity_class
3911,CHEMBL282525,5701.64,OC(c1ccc(Cl)cc1)(c1cncnc1)C1CC1,intermediate
3912,CHEMBL30081,4197.59,OC(c1ccc(F)cc1)(c1cncnc1)C1CC1,intermediate
3913,CHEMBL28465,5395.11,OC(c1ccc(Br)cc1)(c1cncnc1)C1CC1,intermediate
3914,CHEMBL27797,6194.41,COc1ccc(C(O)(c2cncnc2)C2CCCCCCC2)cc1,intermediate
3915,CHEMBL336638,125.03,c1ccc(C(c2ccccc2)n2ccnc2)cc1,active
3916,CHEMBL133145,76.03,Clc1ccccc1C(c1ccccc1Cl)n1ccnc1,active
3917,CHEMBL335215,41.98,Clc1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,active
3918,CHEMBL135606,39.99,O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)cc1,active
3919,CHEMBL137373,39.99,Fc1ccc(C(c2ccc(F)cc2)n2ccnc2)cc1,active
3920,CHEMBL137002,66.07,COc1ccccc1C(c1ccccc1)n1ccnc1,active
3921,CHEMBL343072,20.0,Clc1ccc(C(c2ccccc2)n2ccnc2)cc1,active
3922,CHEMBL135494,12.5,COc1ccc(C(c2ccc(OC)cc2)n2ccnc2)cc1,active
3923,CHEMBL335050,10.5,COc1ccc(C(c2ccc(C)cc2)n2ccnc2)cc1,active
3924,CHEMBL135595,10.79,FC(F)(F)c1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,active
3925,CHEMBL135063,8.395,COc1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,active
3926,CHEMBL135381,6.397,Cc1ccc(C(c2ccc(C)cc2)n2ccnc2)cc1,active
3927,CHEMBL436369,8.892,Brc1ccc(C(c2ccc(Br)cc2)n2ccnc2)cc1,active
3928,CHEMBL135115,149.97,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,active
3929,CHEMBL343273,1798.87,COc1cc(Cl)ccc1C(O)(c1ccccc1)c1cccnc1,intermediate
3930,CHEMBL337750,650.13,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccc(C(F)(F)F)c1,active
3931,CHEMBL138538,230.14,Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1,active
3932,CHEMBL135396,4497.8,OC(c1cccnc1)(c1cccc(Cl)c1)c1cccc(Cl)c1,intermediate
3933,CHEMBL135709,314.77,OC(c1ccc(F)cc1)(c1cccnc1)c1ccc(Cl)cc1Cl,active
3934,CHEMBL415725,83.95,Clc1ccc(C(c2ccc(Cl)cc2)c2cccnc2)cc1,active
3935,CHEMBL334958,199.99,Clc1ccc(C(Cl)(c2ccc(Cl)cc2)c2cccnc2)cc1,active
3936,CHEMBL133079,199.99,FC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,active
3937,CHEMBL133026,144.88,CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,active
3938,CHEMBL133082,1599.56,COC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,intermediate
3939,CHEMBL1195457,159.96,Clc1ccc(C(c2ccncc2)c2ccc(Cl)cc2)cc1,active
3940,CHEMBL422093,1931.97,Clc1ccc(C(c2ccc(Cl)cc2)N2CCNCC2)cc1,intermediate
3941,CHEMBL341386,8.79,Clc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1,active
3942,CHEMBL135563,9.29,Clc1ccc(C(c2ccc(Cl)cc2)n2cnnc2)cc1,active
3943,CHEMBL132929,18.49,Clc1ccc(C(c2ccc(Cl)cc2)n2ccnn2)cc1,active
3944,CHEMBL135340,149.97,Clc1ccc(C(c2ccc(Cl)cc2)n2ncnn2)cc1,active
3945,CHEMBL135633,322.11,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccncn1,active
3946,CHEMBL335836,83.95,OC(c1ccncc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,active
3947,CHEMBL336616,93.97,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cnccn1,active
3948,CHEMBL135540,669.88,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ncc[nH]1,active
3949,CHEMBL135921,27.99,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1c[nH]cn1,active
3950,CHEMBL334999,89.95,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cc[nH]n1,active
3951,CHEMBL137589,29.99,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cn[nH]c1,active
3952,CHEMBL5410623,9.594,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cscn1,active
3953,CHEMBL5410574,19.01,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccsn1,active
3954,CHEMBL137049,50.0,Clc1ccc(C(c2ccc(Cl)cc2)(c2cccnc2)n2ccnc2)cc1,active
3955,CHEMBL137396,50.0,Clc1ccc(C(c2ccncc2)(c2ccc(Cl)cc2)n2ccnc2)cc1,active
3956,CHEMBL133198,28.51,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccccn2)n2ccnc2)cc1,active
3957,CHEMBL137604,9.397,Clc1ccc(C(c2ccc(Cl)cc2)(c2ncc[nH]2)n2ccnc2)cc1,active
3958,CHEMBL344904,16.0,Clc1ccc(C(c2ccc(Cl)cc2)(c2c[nH]cn2)n2ccnc2)cc1,active
3959,CHEMBL336708,60.95,Clc1ccc(C(c2ccc(Cl)cc2)(c2cc[nH]n2)n2ccnc2)cc1,active
3960,CHEMBL137001,10.99,Clc1ccc(C(c2ccc(Cl)cc2)(c2cn[nH]c2)n2ccnc2)cc1,active
3961,CHEMBL135172,11.3,Clc1ccc(C(c2ccc(Cl)cc2)(c2nc[nH]n2)n2ccnc2)cc1,active
3962,CHEMBL135378,17.99,Clc1ccc(C(c2ccc(Cl)cc2)(c2c[nH]nn2)n2ccnc2)cc1,active
3963,CHEMBL5427411,16.98,Clc1ccc(C(c2ccc(Cl)cc2)(c2cscn2)n2ccnc2)cc1,active
3964,CHEMBL5398859,57.02,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccsn2)n2ccnc2)cc1,active
3965,CHEMBL3622069,2.301,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccccc2)c1,active
3966,CHEMBL3622070,3.499,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)cc2)c1,active
3967,CHEMBL3622071,4.198,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active
3968,CHEMBL3622072,5.0,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Br)c2)c1,active
3969,CHEMBL3622073,20.7,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)cc3)c2)CCC1,active
3970,CHEMBL3622074,97.05,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)c(Cl)c3)c2)CCC1,active
3971,CHEMBL3622075,3.396,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)cc3)c2)CC1,active
3972,CHEMBL3622076,5.495,CC(C)(C#N)c1cc(Cn2cncn2)cc(Oc2ccc(OS(N)(=O)=O)cc2)c1,active
3973,CHEMBL3622077,25.53,CC(C)(C#N)c1cc(/C=C/c2ccc(OS(N)(=O)=O)cc2)cc(Cn2cncn2)c1,active
3974,CHEMBL5406393,2.099,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
3975,CHEMBL5432233,2.0,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1,active
3976,CHEMBL5418345,1.698,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1,active
3977,CHEMBL5397670,1.099,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,active
3978,CHEMBL5431850,0.8892,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
3979,CHEMBL5397197,2.5,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1,active
3980,CHEMBL5415771,2.099,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1,active
3981,CHEMBL5423824,1.5,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,active
3982,CHEMBL5402090,1.3,N#Cc1ccc(N(CCc2ccc(O)cc2)n2cnnc2)cc1,active
3983,CHEMBL5396464,0.4102,N#Cc1ccc(N(CCc2ccc(O)c(F)c2)n2cnnc2)cc1,active
3984,CHEMBL5412416,0.2799,N#Cc1ccc(N(CCc2ccc(O)c(Cl)c2)n2cnnc2)cc1,active
3985,CHEMBL5417335,0.3597,N#Cc1ccc(N(CCc2ccc(O)c(Br)c2)n2cnnc2)cc1,active
3986,CHEMBL5413770,1.6,N#Cc1ccc(N(CCCc2ccc(O)cc2)n2cnnc2)cc1,active
3987,CHEMBL5399449,1.0,N#Cc1ccc(N(CCCc2ccc(O)c(F)c2)n2cnnc2)cc1,active
3988,CHEMBL5407526,0.3899,N#Cc1ccc(N(CCCc2ccc(O)c(Cl)c2)n2cnnc2)cc1,active
3989,CHEMBL5402457,0.3597,N#Cc1ccc(N(CCCc2ccc(O)c(Br)c2)n2cnnc2)cc1,active
3990,CHEMBL5440356,26.0,N#Cc1ccc(N(CCOc2ccc(O)cc2)n2cnnc2)cc1,active
3991,CHEMBL5400488,1.5,N#Cc1ccc(N(CCCOc2ccc(O)cc2)n2cnnc2)cc1,active
3992,CHEMBL5411472,4.395,N#Cc1ccc(N(CCCCOc2ccc(O)cc2)n2cnnc2)cc1,active
3993,CHEMBL5424049,767.36,N#Cc1ccc(N(CCOc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
3994,CHEMBL5423400,2.999,N#Cc1ccc(N(CCCOc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
3995,CHEMBL5425230,30.97,N#Cc1ccc(N(CCCCOc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
3996,CHEMBL5410657,0.3802,N#Cc1ccc(N(CSc2cccc(O)c2)n2cnnc2)cc1,active
3997,CHEMBL5412353,1.698,N#Cc1ccc(N(CSc2ccc(O)cc2)n2cnnc2)cc1,active
3998,CHEMBL5401315,0.3097,N#Cc1ccc(N(CCSc2cccc(O)c2)n2cnnc2)cc1,active
3999,CHEMBL3622054,0.2799,N#Cc1ccc(N(CCSc2ccc(O)cc2)n2cnnc2)cc1,active
4000,CHEMBL3622055,0.26,N#Cc1ccc(N(CCSc2ccc(O)c(Cl)c2)n2cnnc2)cc1,active
4001,CHEMBL5440424,0.2799,N#Cc1ccc(N(CCCSc2ccc(O)cc2)n2cnnc2)cc1,active
4002,CHEMBL5417041,1.0,N#Cc1ccc(N(CCCCSc2ccc(O)cc2)n2cnnc2)cc1,active
4003,CHEMBL5439970,0.5998,N#Cc1ccc(N(CCCCCSc2ccc(O)cc2)n2cnnc2)cc1,active
4004,CHEMBL5440379,0.4198,N#Cc1ccc(N(CCCCCCCCCCSc2ccc(O)cc2)n2cnnc2)cc1,active
4005,CHEMBL5402619,0.6501,N#Cc1ccc(N(CCSCc2ccc(O)cc2)n2cnnc2)cc1,active
4006,CHEMBL5428080,3.899,N#Cc1ccc(N(CSc2cccc(OS(N)(=O)=O)c2)n2cnnc2)cc1,active
4007,CHEMBL5425142,5.495,N#Cc1ccc(N(CSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4008,CHEMBL5435238,1.698,N#Cc1ccc(N(CCSc2cccc(OS(N)(=O)=O)c2)n2cnnc2)cc1,active
4009,CHEMBL3622056,0.4198,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4010,CHEMBL3622057,0.4498,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1,active
4011,CHEMBL3622058,0.5105,N#Cc1ccc(N(CCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4012,CHEMBL5398138,2.0,N#Cc1ccc(N(CCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4013,CHEMBL3622059,0.7295,N#Cc1ccc(N(CCCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4014,CHEMBL5409338,5.495,N#Cc1ccc(N(CCCCCCCCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4015,CHEMBL5421435,0.3698,N#Cc1ccc(N(CCSCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active
4016,CHEMBL3622060,15.0,N#Cc1ccc(N(CCCS(=O)(=O)c2ccc(O)cc2)n2cnnc2)cc1,active
4017,CHEMBL5427905,5.495,CN(CCN(c1ccc(C#N)cc1)n1cnnc1)S(=O)(=O)c1ccc(O)cc1,active
4018,CHEMBL5394799,10.0,CN(CCN(c1ccc(C#N)cc1)n1cnnc1)S(=O)(=O)c1ccc(OS(N)(=O)=O)cc1,active
4019,CHEMBL3622061,5.2,N#Cc1ccc(N(CC2CCc3cc(OS(N)(=O)=O)ccc3C2)n2cnnc2)cc1,active
4020,CHEMBL3622062,30.97,N#Cc1ccc(N(Cc2ccc3cc(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active
4021,CHEMBL3622063,2.099,N#Cc1ccc(N(Cc2ccc3c(Cl)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active
4022,CHEMBL3622064,0.25,N#Cc1ccc(N(Cc2ccc3c(Br)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active
4023,CHEMBL3622065,2.698,N#Cc1ccc(N(CCn2ccc3cc(OS(N)(=O)=O)ccc32)n2cnnc2)cc1,active
4024,CHEMBL3622066,2.301,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(OS(N)(=O)=O)ccc21,active
4025,CHEMBL5408847,3.999,N#Cc1ccc(N(CCc2coc3cc(OS(N)(=O)=O)ccc23)n2cnnc2)cc1,active
4026,CHEMBL5404073,0.25,N#Cc1ccc(N(CC2CCc3cc(O)ccc3C2)n2cnnc2)cc1,active
4027,CHEMBL5397563,14.0,N#Cc1ccc(N(Cc2ccc3cc(O)ccc3c2)n2cnnc2)cc1,active
4028,CHEMBL5398997,3.802,N#Cc1ccc(N(Cc2ccc3c(Cl)c(O)ccc3c2)n2cnnc2)cc1,active
4029,CHEMBL5408436,0.1,N#Cc1ccc(N(Cc2ccc3c(Br)c(O)ccc3c2)n2cnnc2)cc1,active
4030,CHEMBL5434606,3.199,N#Cc1ccc(N(CCn2ccc3cc(O)ccc32)n2cnnc2)cc1,active
4031,CHEMBL5424630,1.5,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(O)ccc21,active
4032,CHEMBL5419258,16.0,N#Cc1ccc(N(Cc2c[nH]c3ccc(O)cc23)n2cnnc2)cc1,active
4033,CHEMBL5412425,1.5,N#Cc1ccc(N(CCc2coc3cc(O)ccc23)n2cnnc2)cc1,active
4034,CHEMBL5437662,16.0,N#Cc1ccc(N(Cc2nc3ccc(O)cc3o2)n2cnnc2)cc1,active
4035,CHEMBL5429338,2.5,NS(=O)(=O)Oc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1Br,active
4036,CHEMBL5395753,2.799,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,active
4037,CHEMBL3818343,0.871,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active
4038,CHEMBL5416513,0.2198,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,active
4039,CHEMBL3623231,0.1199,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active
4040,CHEMBL5422332,38.99,NS(=O)(=O)Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1,active
4041,CHEMBL5413153,1.4,NS(=O)(=O)Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1Br,active
4042,CHEMBL5430347,23.01,CN(C)S(=O)(=O)Oc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1Br,active
4043,CHEMBL3622363,28.97,Cn1nnc2ccc(C(c3ccc(OS(N)(=O)=O)cc3)n3cncn3)cc21,active
4044,CHEMBL5410011,2.301,Oc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1Br,active
4045,CHEMBL5421626,2.897,N#Cc1ccc(C(Cc2ccc(O)cc2)n2cncn2)cc1,active
4046,CHEMBL5406734,0.2099,N#Cc1ccc(C(Cc2ccc(O)c(Br)c2)n2cncn2)cc1,active
4047,CHEMBL5436996,0.16,N#Cc1ccc(C(CCc2ccc(O)cc2)n2cncn2)cc1,active
4048,CHEMBL5438093,0.02,N#Cc1ccc(C(CCc2ccc(O)c(Br)c2)n2cncn2)cc1,active
4049,CHEMBL5413472,79.98,Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1,active
4050,CHEMBL5429844,1.799,Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1Br,active
4051,CHEMBL5421450,3.802,Cn1nnc2ccc(C(c3ccc(O)cc3)n3cncn3)cc21,active
4052,CHEMBL4465348,38.99,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,active
4053,CHEMBL5395326,1.3,N#Cc1ccc(N(Cc2c(F)cc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,active
4054,CHEMBL5411834,7.096,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(F)c2F)n2cnnc2)cc1,active
4055,CHEMBL5404624,3.999,N#Cc1ccc(N(CCc2c(F)cc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,active
4056,CHEMBL5395694,4.395,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(C(F)F)c2)n2cnnc2)cc1,active
4057,CHEMBL5421908,1013.91,N#Cc1ccc(N(n2cnnc2)C(F)(F)c2ccc(OS(N)(=O)=O)cc2)cc1,intermediate
4058,CHEMBL5402193,17.99,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2Cl)n2cnnc2)cc1,active
4059,CHEMBL5402413,0.5998,N#Cc1ccc(N(Cc2c(Cl)cc(OS(N)(=O)=O)cc2Cl)n2cnnc2)cc1,active
4060,CHEMBL5413431,2.6,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2Br)n2cnnc2)cc1,active
4061,CHEMBL5400554,2483.13,NS(=O)(=O)Oc1ccc(CN(c2ccccc2)n2cnnc2)cc1,intermediate
4062,CHEMBL5400682,760.33,NS(=O)(=O)Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1,active
4063,CHEMBL5434794,4064.43,NS(=O)(=O)Oc1ccc(CN(c2ccc3c(c2)OC(F)(F)O3)n2cnnc2)cc1,intermediate
4064,CHEMBL3623232,0.2,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2ccnc2)cc1,active
4065,CHEMBL5436006,3.899,N#Cc1ccc(N(Cc2ccc(O)cc2F)n2cnnc2)cc1,active
4066,CHEMBL5404820,1.3,N#Cc1ccc(N(Cc2c(F)cc(O)cc2F)n2cnnc2)cc1,active
4067,CHEMBL5401946,6.699,N#Cc1ccc(N(Cc2ccc(O)c(F)c2F)n2cnnc2)cc1,active
4068,CHEMBL5401648,0.14,N#Cc1ccc(N(CCc2c(F)cc(O)cc2F)C2C=NN=C2)cc1,active
4069,CHEMBL5413848,1.5,N#Cc1ccc(N(Cc2ccc(O)c(C(F)F)c2)n2ccnc2)cc1,active
4070,CHEMBL5435398,297.17,N#Cc1ccc(N(n2cnnc2)C(F)(F)c2ccc(O)cc2)cc1,active
4071,CHEMBL5431758,2.999,N#Cc1ccc(N(Cc2ccc(O)cc2Cl)n2cnnc2)cc1,active
4072,CHEMBL5402384,2.301,N#Cc1ccc(N(Cc2c(Cl)cc(O)cc2Cl)n2cnnc2)cc1,active
4073,CHEMBL5412669,1.099,N#Cc1ccc(N(Cc2ccc(O)cc2Br)n2cnnc2)cc1,active
4074,CHEMBL5398199,3990.25,Oc1ccc(CN(c2ccccc2)n2cnnc2)cc1,intermediate
4075,CHEMBL5398403,2500.35,Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1,intermediate
4076,CHEMBL5425529,5495.41,Oc1ccc(CN(c2ccc3c(c2)OC(F)(F)O3)C2C=NN=C2)cc1,intermediate
4077,CHEMBL5425028,0.02799,N#Cc1ccc(N(Cc2ccc(O)cc2F)n2ccnc2)cc1,active
4078,CHEMBL350338,7.603,Brc1ccc(C2CCCc3cncn32)cc1,active
4079,CHEMBL348913,14.29,OCc1ccc(C2CCCc3cncn32)cc1,active
4080,CHEMBL350072,17.62,Cc1ccc(C2CCCc3cncn32)cc1,active
4081,CHEMBL163420,92.9,N#CCCCC1CCCc2cncn21,active
4082,CHEMBL423613,20.99,CCOC(=O)c1ccc(C2CCCc3cncn32)cc1,active
4083,CHEMBL162585,2.0,N#Cc1ccc(C2CCc3cncn32)cc1,active
4084,CHEMBL162834,14.09,N#Cc1ccc(C2CCCCc3cncn32)cc1,active
4085,CHEMBL31760,0.6998,C=C(c1ccc(C#N)cc1)n1ccnc1,active
4086,CHEMBL31224,2.897,N#Cc1ccc2c(c1)CCC=C2n1ccnc1,active
4087,CHEMBL29482,3.499,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,active
4088,CHEMBL285809,232.81,N#Cc1ccc(C2(c3ccc(C#N)cc3)CCCc3cncn32)cc1,active
4089,CHEMBL31456,7.691,N#Cc1ccc(/C(=N\c2ccc(Br)cc2)n2ccnc2)cc1,active
4090,CHEMBL5426228,399944.75,C1=NC=NC1Cc1ccccc1,inactive
4091,CHEMBL5405854,299916.25,C1=NC=NC1CCc1ccccc1,inactive
4092,CHEMBL5438618,34994.52,C1=NC=NC1CCCc1ccccc1,inactive
4093,CHEMBL5419141,11994.99,C1=NC=NC1CCCCc1ccccc1,inactive
4094,CHEMBL5421931,50003.45,C1=NC=NC1CCCCCc1ccccc1,inactive
4095,CHEMBL5394232,25003.45,C1=NC=NC1C(c1ccccc1)c1ccccc1,inactive
4096,CHEMBL5401807,48977.88,C1=NC=NC1CC(c1ccccc1)c1ccccc1,inactive
4097,CHEMBL5395683,14996.85,C1=NC=NC1CCC(c1ccccc1)c1ccccc1,inactive
4098,CHEMBL5438581,1999.86,C1=NC=NC1CCCC(c1ccccc1)c1ccccc1,intermediate
4099,CHEMBL5396276,1698.24,C1=NC=NC1CCCCC(c1ccccc1)c1ccccc1,intermediate
4100,CHEMBL5414163,14487.72,C1=NC=NC1CCCCCC(c1ccccc1)c1ccccc1,inactive
4101,CHEMBL5433928,4497.8,C1=NC=NC1C(CCc1ccccc1)c1ccccc1,intermediate
4102,CHEMBL5406470,44977.99,C1=NC=NC1CC(Cc1ccccc1)c1ccccc1,inactive
4103,CHEMBL5427371,5495.41,C1=NC=NC1CC(CCc1ccccc1)c1ccccc1,intermediate
4104,CHEMBL5431500,7498.94,C1=NC=NC1CCC(Cc1ccccc1)c1ccccc1,intermediate
4105,CHEMBL5413133,25003.45,C1=NC=NC1C(CCCCc1ccccc1)c1ccccc1,inactive
4106,CHEMBL5427725,4698.94,C1=NC=NC1CCCC(Cc1ccccc1)c1ccccc1,intermediate
4107,CHEMBL415952,19998.62,c1ccc(C(CCn2ccnc2)c2ccccc2)cc1,inactive
4108,CHEMBL5419940,15995.58,c1ccc(C(CCCn2ccnc2)c2ccccc2)cc1,inactive
4109,CHEMBL5429779,7095.78,Cc1ccc(C(CCc2c[nH]cn2)c2ccccc2)cc1,intermediate
4110,CHEMBL5423840,10092.53,Fc1ccc(C(CCc2c[nH]cn2)c2ccccc2)cc1,inactive
4111,CHEMBL5433174,479.73,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccccc2)cc1,active
4112,CHEMBL5398810,33036.95,Cc1ccccc1C(CCc1c[nH]cn1)c1ccccc1C,inactive
4113,CHEMBL5398069,19998.62,Cc1cccc(C(CCc2c[nH]cn2)c2cccc(C)c2)c1,inactive
4114,CHEMBL5401856,13995.87,Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C)cc2)cc1,inactive
4115,CHEMBL5404343,8590.14,COc1ccc(C(CCc2c[nH]cn2)c2ccc(OC)cc2)cc1,intermediate
4116,CHEMBL5432975,19010.78,Fc1cccc(C(CCc2c[nH]cn2)c2cccc(F)c2)c1,inactive
4117,CHEMBL5437945,5000.35,Fc1ccc(C(CCc2c[nH]cn2)c2ccc(F)cc2)cc1,intermediate
4118,CHEMBL5417163,5199.96,Fc1ccc(C(CCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1,intermediate
4119,CHEMBL5436915,31988.95,FC(F)(F)c1ccc(C(CCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1,inactive
4120,CHEMBL5440707,2398.83,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1,intermediate
4121,CHEMBL5425656,500.03,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(F)cc2)cc1,active
4122,CHEMBL5432857,849.18,COc1ccc(C(CCc2c[nH]cn2)c2ccc(C#N)cc2)cc1,active
4123,CHEMBL5417855,859.01,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C#N)cc2)cc1,active
4124,CHEMBL5425445,3396.25,Cc1ccccc1C(CCCc1c[nH]cn1)c1ccccc1,intermediate
4125,CHEMBL5404404,2500.35,Cc1cccc(C(CCCc2c[nH]cn2)c2ccccc2)c1,intermediate
4126,CHEMBL5397541,15995.58,Fc1ccccc1C(CCCc1c[nH]cn1)c1ccccc1,inactive
4127,CHEMBL5396408,2798.98,Fc1ccc(C(CCCc2c[nH]cn2)c2ccccc2)cc1,intermediate
4128,CHEMBL5425854,8491.8,CCc1ccc(C(CCCc2c[nH]cn2)c2ccccc2)cc1,intermediate
4129,CHEMBL5423113,27989.81,Cc1cccc(C(CCCc2c[nH]cn2)c2cccc(C)c2)c1,inactive
4130,CHEMBL5424130,3499.45,Cc1ccc(C(CCCc2c[nH]cn2)c2ccc(C)cc2)cc1,intermediate
4131,CHEMBL5401971,119949.93,FC(F)(F)c1ccc(C(CCCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1,inactive
4132,CHEMBL5397559,26001.6,Nc1ccc(C(CCCc2c[nH]cn2)c2ccc(N)cc2)cc1,inactive
4133,CHEMBL5423378,19998.62,O=[N+]([O-])c1ccc(C(CCCc2c[nH]cn2)c2ccc([N+](=O)[O-])cc2)cc1,inactive
4134,CHEMBL5421595,3303.7,Fc1ccc(C(CCCc2c[nH]cn2)c2ccc(F)cc2)cc1,intermediate
4135,CHEMBL5411125,1599.56,N#Cc1ccc(C(CCCc2c[nH]cn2)c2ccc(C#N)cc2)cc1,intermediate
4136,CHEMBL5434818,209893.99,Fc1ccc(C(CCCCc2ccccc2)c2c[nH]cn2)cc1,inactive
4137,CHEMBL5439274,3499.45,Cc1ccccc1CCCCC(c1ccc(F)cc1)c1c[nH]cn1,intermediate
